Link,Posting Title,Location,Category,Posting Text
https://stlouis.craigslist.org/edu/d/union-ael-instructor/7555808592.html,AEL Instructor,stlouis,edu,"QR Code Link to This Post    East Central College Adult Education Literacy (AEL) Instructors - Union Job Label: AEL Instructor Union FY23 East Central College is seeking part-time Adult Education & Literacy (AEL, formerly GED) Instructors for the Union location responsible for teaching/tutoring adult learners 6 hours per week. An additional 1-2 hours per week available for planning time. No grading of assignments is required outside class time. Annual requirement for 20 hours professional development. Union class meets Monday and Wednesday evenings, 5 – 8 pm at the East Central College campus. Minimum Qualifications:  Completion of a bachelor’s degree from a regionally accredited college or university Desire to teach Comfortable with Microsoft Office Teaching or tutoring experience preferred  Fingerprint background check   Essential Tasks: (Employee must be able to perform the following essential functions to the satisfaction of the employee’s supervisor.)  Teach and tutor students in the AEL/ELA program Direct, guide and evaluate student progress Prepare outline of instructional programs, lesson plans, and establish course goals for students Perform assigned responsibilities, duties, and tasks according to established practices, procedures, and standards in a safe and efficient manner, with minimal supervision. Occasional weekend hours required for staff meetings and professional development.  View job description here. East Central College is located about 60 minutes from St. Louis. Currently, more than 2,500 students are enrolled in a transfer or technical education program.  For more information about East Central College visit, www.eastcentral.edu. East Central College does not discriminate on the basis of race, color, religion, national origin, ancestry, gender, sexual orientation, age, disability, genetic information or veteran status. Inquiries related to employment practices may be directed to Human Resources Director at 636-584-6710.  East Central College is an equal opportunity employer and provider of employment and training services.  Auxiliary aids and services are available upon request to individuals with disabilities.  Starting rate: $17.00 per hour. Visit www.eastcentral.edu/ael for more information, class times and locations. East Central College is an Equal Opportunity Employer.            To apply for this position or refer someone you know, please use our online interview system managed by HireMojo.       Apply for this job https://app.hiremojo.com/mojo/ce/492885024/East-Central-College/Missouri/Union/Adult-Education-Instructor?sourceType=9          Once you have completed the interview, your information will be forwarded to the recruiting team for decisions on next steps.       Related Keywords: Adult Education, Literacy, high school, instructor, English language, college readiness, career, student, education, hiset, GED, community college, college, class,"
https://jackson.craigslist.org/edu/d/clinton-making-difference-in-the-black/7555309233.html,Making a difference in the Black Community. Part time Income From Home,jackson,edu,"QR Code Link to This Post   We are a Black-Owned Organization that focuses on spreading awareness of several 501(c)8 Not-For-Profit programs/benefits/resources that was created to support and give a helping hand to underprivileged communities, yet isn’t being fully utilized simply because most don’t know they exist. We are passionate about teaching people how to have more resources come into our communities to make a difference.     Some of the Free Not-For-Profit 501(c)8 Programs:  -Community Grants: funding to plan and organize, hands on, one day volunteer activities in your community, multiple times per year - up to $2000 max. (Ex: care packages, back to school drives/giveaways, food drives, clothing drives, hygiene kits)    -Online Learning Enrichment Programs: Over 200 Courses (Microsoft courses, Cyber security, Biz management, Project Management, Technology, Finance (understanding your 401k/IRA, Retirement planning).    -Parental Legacy Program: Gives $900 per month per child in child support & $24,000 for high education per child, if orphaned.    -Scholarship Program: 300+ Scholarships given away annually- $10,000 each ($2500 for 4 years)    -Fun Family Events: Allows you to apply to go to fun attractions for free with your family and other local policy owners (Ex: Kings Dominion, Busch Gardens, Six Flags, Regional Baseball or basketball games, The Zoo or Aquarium, etc.)     All of these programs cost the individual absolutely nothing. That is why knowledge is so important to our community.  We believe everyone should know about this. Unfortunately, the percentage in the actual community that is aware of this, is less than 1%. We desire to change that... significantly. And make a difference in our community.  We have been in operation over 13 years, serving our community. The need is great, so we are looking for help. This is a 1099 position (independent and completely flexible schedule based on when you want to work).  This position is best for people looking for part time work. It's ideal for those that have limited availability but need to make the hours count. This allows people to make great money on the side because our model teaches the average part timer how to realistically make $24,000-$31,500 on the side.  We only promote from within so for those that are truly passionate about this movement, there are ways to grow significantly in title, responsibility, and income within the company. Entire divisions will be needing more leadership as we continue to grow and that pays well into six figures plus ownership rights.    To apply: Set up a time and are scheduled for an initial phone interview (5-10 mins). We look forward to speaking to you. https://calendly.com/lascottellisfoc/overview"
https://meridian.craigslist.org/edu/d/meridian-challenge-island-steam/7555018011.html,Challenge Island STEAM enrichment franchise,meridian,edu,"QR Code Link to This Post   CHALLENGE ISLAND is looking to add to their 150 franchises across the country!  If you are a teacher or just love kids, Challenge Island might just be the right franchise for you.   Entrepreneur magazine has named Challenge Island one of the top 50 Franchises in the world.   You can run in-school field trips, after school programs, summer camps, family nights and more.   Email me or text to get more information 781-974-8768"
https://bham.craigslist.org/edu/d/adamsville-making-difference-in-the/7554982195.html,Making a difference in the Black Community. Part time Income From Home,bham,edu,"QR Code Link to This Post   If the title interest you, please read the entire ad before applying.   Who we are: We are a Black Owned Organization that focuses on spreading awareness of several 501(c)8 Not-For-Profit programs/benefits/resources that was created to support and give a helping hand to underprivileged communities, yet isn’t being fully utilized simply because most don’t know they exist. We are passionate about teaching people how to have more resources come into our communities to make a difference.   Some of the Free Not-For-Profit 501(c)8 Programs:  - Community Grants: funding to plan and organize, hands on, one day volunteer activities in your community, multiple times per year - up to $2000 max. (Ex: care packages, back to school drives/giveaways, food drives, clothing drives, hygiene kits)  - Online Learning Program: Over 200 Courses (Microsoft courses, Cyber security, Biz management, Project Management, Technology, Finance (understanding your 401k/IRA, Retirement planning).  - Parental Legacy Program: Gives $900 per month per child in child support & $24,000 for high education per child, if orphaned.  - Scholarship Program: 300+ Scholarships given away annually- $10,000 each ($2500 for 4 years)  - Fun Family Events: Allows you to apply to go to fun attractions for free with your family and other local policy owners (Ex: Kings Dominion, Busch Gardens, Six Flags, Regional Baseball or basketball games, The Zoo or Aquarium, etc.)   All of these programs costs the individual absolutely nothing. That is why knowledge is so important to our community.  We believe everyone should know about this. Unfortunately, the percentage in the actual community that is aware of this, is less than 4%. We desire to change that... significantly. And make a difference in our community. We have been in operation over 13 years, serving our community. The need is great, so we are looking for help. This is a 1099 position (independent and completely flexible schedule based on when you want to work).  This position is best for people looking for part time work. It's ideal for those that have limited availability but need to make the hours count. This allows people to make great money on the side because our model teaches the average part timer how to realistically make $24,000-$31,500 on the side. We only promote from within so for those that are truly passionate about this movement, there are ways to grow significantly in title, responsibility, and income within the company. Entire divisions will be needing more leadership as we continue to grow and that pays well into six figures plus ownership rights.  To apply: Set up a time in our schedule for an initial phone interview with our team (5-10 mins). We look forward to speaking to you.  https://calendly.com/focusoncommunity/overview"
https://stlouis.craigslist.org/edu/d/national-stock-yards-math-fellow-tutor/7553890966.html,"Math Fellow (tutor) - East Saint Louis, IL",stlouis,edu,"QR Code Link to This Post   Apply NowMath Fellow (tutor)Blueprint Schools Network - East Saint Louis, ILAre you looking for a role where you have a positive impact? We are looking for passionate, mission-driven people to join us. The Blueprint Fellows program is an opportunity to make a difference in the lives of students!Overview:Blueprint Math Fellows work to build strong relationships with students to increase their self-confidence and commitment to education by working with 4-8 students at a time delivering individualized instruction. Fellows work closely in partnership with teachers to accelerate students academic achievement. Blueprint Math Fellows are full or part-time tutors that help students with highly personalized instruction in mathematics during the regular school day to increase their confidence in and enjoyment of math.As a Blueprint Math Fellow, you are provided paid professional development, content support, coaching support, and feedback. Fellows are paid hourly, which includes paid time for daily preparation, planning and professional development! Full-time Fellows are paid for lunch. In addition, full-time Fellows are eligible for medical, dental and vision care benefits! Blueprint is proud to offer 100% paid monthly benefit premiums beginning on the first day of employment for individual medical, dental and vision coverage for our full-time Fellows.Our Fellows join a local school community, connect with their students, and receive a ton of training and ongoing support in math content and teaching strategies from a Blueprint Site Manager that is dedicated to their growth and success.Responsibilities:Fellows have a variety of responsibilities that allow them to be an integral piece of their students educational experience. The main responsibility is to tutor small groups of students in math. Fellow responsibilities typically fall into one of the following categories: Instruction, Planning, Communication & Feedback, and Compliance.Carry out all the responsibilities of an academic tutor and ensure that students are consistently learning and challengedImplement daily and weekly lesson plans using a predetermined curriculumCommunicate on a regular basis with students families and teachers on academic progress M-F. Daily hours are based on each schools scheduleMaintain confidentiality of student information as required by law and district policiesWork schedules are aligned to local school/district schedules. Full-time Fellows typically work M-F; Part-time Fellows typically work a minimum of 4 hours on a consistent schedule for a minimum of 4 days per weekBoth full-time and part-time Fellows participate in onboarding training and on-going professional development (paid). Part-time Fellows are permitted to attend professional development (paid) that occurs outside of an established part-time scheduleRequirements:Enrolled in or completed an associates degree or higherBackground checks requiredPreferred requirements:Experience working with adolescents (or related field)Experience tutoring or mentoring youthA team-player attitude with a strong sense of personal accountability and strong communication skillsCommitment to diversity, equity and inclusion and to the belief that all students can succeedEntrepreneurial spirit and ability to be flexible and deal with a certain amount of unpredictabilityThe ability and willingness to go above and beyond to support student achievementCompensation & Benefits:Earn $19.00 per hourFor full-time Fellows (minimum of 30 hours per week), 100% paid monthly benefits premium for employee-only coverage tier for medical, dental, and vision coverage; benefits start on the first day of employmentPaid professional development: access to math content support, coaching and feedback opportunities to support your growth and developmentFull-time Fellows accrue paid sick and personal leaveFor Fellows who decide they want to become teachers, Blueprint has established a partnership with Boston University Wheelock College of Education and Human Development that will allow Blueprint Fellows the opportunity to obtain a Masters of Education (Ed.M.) in Curriculum & Teaching at two thirds of the costOption to work full or part time on summer school programs that typically last four to five weeks. Benefits would continue for full-time summer FellowsBlueprint Schools Network is an equal opportunity employer and does not discriminate on the basis of sex, race, color, religion, sexual orientation, national origin, cultural heritage, ancestry, political belief, age, marital status, pregnancy, physical or mental disability or veteran status.recblid 1n0xha02k1qpukmlpiz3q2wunqpv77Apply Now"
https://memphis.craigslist.org/edu/d/memphis-external-relations-development/7553193668.html,External Relations & Development Manager (Full- or Part-time),memphis,edu,"QR Code Link to This Post   Job Description: External Relations & Development Manager (Full- or Part-time)  Background: Libertas is a public charter school serving the Frayser neighborhood in Memphis. Our mission is to be a school for human flourishing: cultivating minds, hands, and hearts for lives of wonder, work, and love. We offer a rich, rigorous, and personalized liberal arts education through the method of Dr. Maria Montessori. We are an attachment village of support between school, families, and our community. Learn more here.  Role summary and information: Key function: Support the executive director of a high-performing, mid-sized, community-based educational nonprofit organization to engage funders, government agencies, and community partners in support of our mission.  Schedule: Full-time preferable but part-time possible (min. 25 hrs / 4 days  / week). Some flexibility on specific hours / days off-site. Occasional events outside normal school day. Year-round role, but hours may be adjusted during some school breaks.   Reports to Executive Director. Other key relationships include Financial Controller, Director of Operations, Family Engagement Coordinator, etc.  Key responsibilities  External relations:  -Engage with external stakeholders to gather or share information (e.g. TN Dept. of Education, Charter School Commission, First 8 PreK partnership, philanthropists, etc). Sift, coordinate reporting requirements among team; utilize internal data to write narratives and complete reports. Support advocacy campaigns by scheduling events with public officials. -Fundraising / Development: Research and draft grant proposals to public and private funders. Conduct donor acknowledgement thank-you / tax letters. Coordinate fundraising campaigns. Manage online donor platform. - Stakeholder communications: Develop communications for external audiences (beyond parents) such as newsletters and maintaining website. Coordinate with graphic design consultant to produce marketing materials such as promotional videos. Coordinate and publish Board of Trustees related documents.  -Special projects management: Support strategic planning process, charter application, etc. Other duties as assigned.  Qualifications, competencies, and traits for position -Strong writing skills, with particular attention to addressing the requirements of grant applications and reports. -Organized and attentive to details and deadlines.  -Flexibility and ability to keep track of multiple simultaneous projects. -Comfort with reviewing a wide array of documents, identifying key elements, and synthesizing that information into a digestible format. -Ability to communicate professionally with a variety of stakeholders. -Experience with education or nonprofit organizations preferred but not required. -Commitment to the school’s philosophy.  Measures of success -Applications, reports, communications are thorough, accurate, clear, and on-time. -External stakeholders report satisfaction with our applications, reports, marketing. -Meet expectations on performance evaluations, and other indicators.  Compensation -Salary between low 50s to upper 60s depending on experience and qualifications. Eligible for increases or stipends for performance or additional duties. -Investment in training, professional development and growth.  -Two weeks’ paid vacation and paid sick leave. -Health insurance and retirement benefits at an above-market rate.  -Dental, vision, life, and disability insurance available for employee purchase.  Application process Interested candidates should apply online at www.LibertasMemphis.org, where candidates can also learn more about our school. Please submit a resume, at least three references, and a cover letter explaining why  you would be a good fit for our school and this position. (Please note that vague or generic cover letters are one of the chief reasons for candidates not being advanced in our hiring process.) Please direct any questions to bob.nardo@LibertasMemphis.org. Libertas does not discriminate on the basis of race, color, gender, handicap, age, religion, sexual orientation, or national or ethnic origin."
https://nashville.craigslist.org/edu/d/murfreesboro-early-childhood-educator/7552808531.html,Early Childhood Educator,nashville,edu,"QR Code Link to This Post   Stonebrook Day School is seeking experienced early childhood professionals to join our teaching team in a play-based, Reggio Emilia-inspired, early-care and education program. The ideal candidate will have a professional, nurturing demeanor as well as dedication to the profession, to young children, and to their families. Must have excellent spoken and written command of English, knowledge of emergent curriculum, an appreciation and grasp of co-learning with children.   Candidates with a bachelor’s degree in Early Childhood Education or Human Development will be given priority. Compensation to be determined based on experience and qualifications.   Please respond with resume to:  www.stonebrookdayschool.com     Benefits: • Dental insurance • Flexible schedule • Health savings account • Paid time off • Professional development assistance • Vision insurance  Education: • High school or equivalent   Experience: • Childcare: 1 year (Required) • Teaching: 1 year (Preferred)  *Compensation based on experience. *Sign on bonus is available."
https://stlouis.craigslist.org/edu/d/saint-louis-apple-of-your-eye-learning/7552703007.html,Apple Of Your Eye Learning Center In Affton Now Hiring!,stlouis,edu,"QR Code Link to This Post   Apple Of Your Eye Learning Center in Affton is presently seeking FULL & PART TIME LEAD & ASSISTANT TEACHERS! Must be at least 18 and pass all criminal background screenings and fingerprinting. Apply in person at 9994 Tesson Creek Estates Drive St. Louis, Mo 63123."
https://miami.craigslist.org/mdc/edu/d/miami-daycare-busca-maestra-asistente/7563458016.html,Daycare busca maestra asistente,miami,edu,"QR Code Link to This Post   Daycare/escuela busca maestra asistente, no papeles requerido.  Llamar para mas informacion."
https://miami.craigslist.org/mdc/edu/d/miami-preschool-teacher/7563359572.html,Preschool Teacher,miami,edu,"QR Code Link to This Post   Scheck Hillel Community School, located in the North Miami Beach/Aventura area has an immediate opening for an experienced Preschool Teacher in our ECE program.  This position will be the lead teacher in our new PKT class.     Along with 3-5 years of experience in an early childhood program, qualified applicants must have excellent classroom management, communication and organization skills. Must be nurturing, flexible, and able to work within an environment where developing positive community relations is critical.  Experience working in a Jewish environment, and Montessori or Reggio Emilio knowledge a plus.  Must be eligible to work in the United State and able to pass a level II fingerprint clearance (FDLE/FBI).  We offer a comprehensive compensation package that includes competitive salary, benefits, professional development, opportunity for growth and more. For further consideration, email resumes or visit our website at www.ehillel.org for more information about Scheck Hillel. Scheck Hillel is an equal opportunity employer"
https://miami.craigslist.org/mdc/edu/d/miami-focus-group-on-job-hunters-make/7563209426.html,"Focus group on Job Hunters - Make $300-1,300 for 2 hrs",miami,edu,"QR Code Link to This Post    Hello! We are working with a Marketing Company gathering info about people who are looking for a new job. They can be in-between jobs, looking for a better job or even a looking for a 2nd job.   Our findings will end up in a Commercial for an established company that you have heard of.  If you are used in their commercial you will be nicely paid. We are looking for real people! Please no Actors or Talent.  How to audition: We would need from those interested a short self-taped video answering the questions below, just to get a sense of your personality.   Please tell us your:  Name Where do you live? Occupation? If you are between jobs, what are you looking for? What was your very first job? How did you get your first job? What did you love/hate about that job?  When driving alone do you sing in your car? If so, what would that song be?  If selected, then you would be filmed for 2 hours at a public place nearby. You would be paid $300. for this filming. If they use any of that film in their commercials you will be paid an additional $1,000 usage rate. Not Bad!! Filming will take place between Dec 8-10th in Broward and Dade counties. Needed are real people looking to better their life - No Actors Please.  Send in your self-taped video to crew@marqueecasting.com or text your audition to 954-993-1023  Please let us know if this interests you and what day you plan to send us your selfie video.  Call us with any questions at the Miami office at 305-945-1000 or Brad's Cell 24/7 at 954-205-8822. The self-taped videos are due to us by 3:00 this Sunday Dec 4th, 2022.    Thank you for your interest,  Marquee Entertainment Casting Brad, Brianna and Karen"
https://miami.craigslist.org/brw/edu/d/fort-lauderdale-preschool-teachers/7563186216.html,Preschool Teachers Wanted,miami,edu,"QR Code Link to This Post   Central Broward's leading independent preschool is looking for great teachers to become part of our family. Schedules available to meet your needs.  Great position for working mothers.  Spend the day working with your child(ren) - children of our staff members receive free tuition.  We are locally owned with onsite management that values the contributions of our team members. Must meet all Florida requirements to be a preschool teacher. Positive working environment. Sound interesting? If you’re ready to get back to work, send us your resume and let's get started."
https://orlando.craigslist.org/edu/d/orlando-orlando-fl-part-time-lsat-tutor/7563124399.html,"Orlando, FL Part-Time LSAT Tutor (Manhattan Elite Prep)",orlando,edu,"QR Code Link to This Post   Company Profile: Manhattan Elite Prep is a multi-national educational services firm with over 10 years of experiences in the test prep, admissions consulting and career training industry. Since the inception, we have grown into a multi-national firm, focusing on helping students achieve the highest GMAT, GRE, TOEFL, SAT, ACT, LSAT & MCAT scores with the least amount of time and financial investments. Additionally, we offer assistance with college, business and graduate school admissions consulting, application advisory and essay editing services. We also offer private tutoring for all K-12 academic subjects including math, English, history and more. For more information, please visit https://www.manhattaneliteprep.com.  Job Description: We are looking for experienced in-person test prep teachers and/or tutors who have a strong interest in guiding local students and can engage students on all levels.  Test subject needed: LSAT  The best fit will be someone who has taken the same test(s), has experience of teaching the tests, has strong professional ethics, is co-operative with the company's management and administrative staff, enjoys teaching, has flexible schedule for evenings and weekends, and enjoys being part of a growing company and making meaningful contributions. Admissions Consulting experience such as essay review also preferred  Qualifications: -Based in the city of Orlando, FL (or within a short travel distance) -Top official (non-mock) test score (please attach original report); Other official test score reports if available. If official test score is not available, mock test scores will be considered -A track record of excellent teaching and/or tutoring experience for the same test or similar test -A degree from a recognized college or post-graduate program preferred, All Ph.D. candidates or graduates welcome -Flexible with providing different services in teaching, tutoring, and consulting -High proficiency & fluency in English desired for the verbal section -Solid computer skills -Interested in teaching either quantitative topics or verbal topics or both if the test has both sections.  Your application must include the following: -Official or mock test scores with test dates -Cover letter or email detailing prior teaching experience -Resume  Special Instructions: Please email with or without cover letters. Will be contacted soon should there be a potential fit.  *PLEASE NOTE: In any response please use the following as an example for your email subject line: INSTRUCTOR — Orlando, FL— APPLICANT'S FULL NAME — LSAT SCORE: XXX  If you do not format your subject line according to the above example, your candidacy will not be considered. Thank you again for your time. If you don't have a score for any of the tests, please put N/A."
https://fortmyers.craigslist.org/lee/edu/d/fort-myers-assistant-teacher/7563084479.html,Assistant Teacher,fortmyers,edu,"QR Code Link to This Post   You Love Working With Children, So We'll Love You!!Bonita Springs offers a $1,500 Sign Bonus!!!Fort Myers offers a $1,000 Sign Bonus!!!We want you as an Assistant Teacher at GROWING ROOM CHILD DEVELOPMENT!We have a fantastic workplace culture, and let's be honest, having a great manager is a KEY to having a great job.You'll be in a family-owned and operated environment where we cherish each child - and since we can't teach each of them directly, we'll love on you so that you can love on them!PERKS & BENEFITSCompany Paid Life InsuranceDiscounted ChildcarePaid HolidaysPaid In-service OpportunitiesContinued EducationSome Paid Lunches, Snacks, etc.Insurance BenefitsAnnual Review & RaisesReferral BonusStaff Reward & RecognitionRegular Schedule & ClassroomAnnual Staff Social Events: pool parties and holiday partiesProfessional Development & Training (Internal Promotions)Staff With Children Enrolled in School Receive a Subscription To Our Camera System, PB&J, Free of Charge Every MonthTeacher Incentive Program for Teachers to Earn RewardsFree In-service Hours to TeachersPay $13 - $14 per hour MINIMUM REQUIREMENTS:High school diplomaChild Development Associate DegreeWilling to complete the DCF-mandated 45 hours of trainingWe look forward to hearing from you and hopefully having you join our Growing Room SWFL Family!Locations: Bonita Springs & Fort Myers   Apply Now!"
https://fortmyers.craigslist.org/lee/edu/d/fort-myers-lead-teacher/7563084462.html,Lead Teacher,fortmyers,edu,"QR Code Link to This Post   You Love Working With Children, So We'll Love You!!!Bonita Springs offers a $1,500 Sign on Bonus!!!Fort Myers offers a $1,000 Sign on Bonus!!!We want you as an Assistant Teacher at GROWING ROOM CHILD DEVELOPMENT!We have a fantastic workplace culture, and let's be honest, having a great manager is a KEY to having a great job.You'll be in a family-owned and operated environment where we cherish each child - and since we can't teach each of them directly, we'll love on you so that you can love on them!PERKS & BENEFITSCompany Paid Life InsuranceDiscounted ChildcarePaid HolidaysPaid In-service OpportunitiesContinued EducationSome Paid Lunches, Snacks etc.Insurance BenefitsAnnual Review & RaisesReferral BonusStaff Reward & RecognitionRegular Schedule & ClassroomAnnual Staff Social Events: pool parties and holiday partiesProfessional Development & Training (Internal Promotions)Staff With Children Enrolled in School Receive a Subscription To Our Camera System, PB&J, Free of Charge Every MonthTeacher Incentive Program for Teachers to Earn RewardsFree In-service Hours to TeachersPay $16-$17 per hour MINIMUM REQUIREMENTS:High school diplomaChild Development Associate DegreeWilling to complete the DCF-mandated 45 hours of trainingWe look forward to hearing from you and hopefully having you join our Growing Room SWFL Family!Locations: Bonita Springs & Fort Myers Apply Now!"
https://treasure.craigslist.org/edu/d/fellsmere-information-and-database/7563067723.html,Information and Database Specialist,treasure,edu,"QR Code Link to This Post   Certificate Number: C19IR0020/ Job Order: 2022-1015/1 Position (On-Site)  MISSION:  Redlands Christian Migrant Association (RCMA) is a nationally recognized non-profit leader in child care and early education. RCMA operates more than 65 centers and 2 charter schools, with a staff of 1,600 employees, in 21 Florida counties. We have grown over the years through our policy of hiring from the communities served, forging a strong bond between parents and RCMA caregivers, teachers and staff.  WHY WORK FOR US?  Would you rather have a fulfilling career than just a “job”? At RCMA, we feel lucky to work in fulfilling roles every day. Like one big family, we work hand in hand with families who need allies on their journey toward big dreams. Through empathy and compassion, we help cultivate a sense of dignity and pride in these valuable members of society and provide them with resources for growth. If this sounds like a family you’d like to become a member of, we’d love to hear from you!  BENEFITS:   In addition, RCMA offers a comprehensive benefits package for full-time employees. This includes a $40,000 Basic Life Insurance and Long-Term Disability Insurance covered 100% by RCMA. Benefits include medical, dental, vision, voluntary life insurance, short-term disability insurance, and a retirement plan. Eligible employees receive holiday pay, personal time off, and tuition assistance.  PURPOSE OF POSITION: To ensure delivery of efficient and high quality services to children and families through simplifying and streamlining entry and data tracking for informing families and program improvement.  DUTIES AND RESPONSIBILITIES:  1.	Receive, review, and enter data into computer system or tracking database according to established procedures using Program Resources and Outcomes Management Information System (PROMIS) and/or Enhance Field System (EFS) database. 2.	Create and maintain child and family files for all funding sources in designated, locked file cabinet(s). 3.	Complete application and determine family’s eligibility for SR and VPK child care programs. Complete re-determinations as required. 4.	Review the child Sign In/Out forms for completeness in preparation for the Center Coordinator to reconcile and approve attendance rosters. 5.	Submit SR and VPK attendance rosters to Program Data Analyst by the 1st of each month. 6.	Generate statistical reports to compare, analyze and verify data entered with source documents. Distribute reports to center, area and statewide staff as appropriate. 7.	Serve as the primary liaison between the Center and the myHeadStart and EFS Administrators in Immokalee. 8.	Meet weekly with Center staff regarding analysis of database reports. 9.	Attend required data entry and eligibility trainings and meetings and provide input to enhance systems. 10.	Ensure that confidentiality of data collected and stored are maintained. 11.	Adherence to all RCMA funding and DCF requirements.  EDUCATION, ABILITY, COMPENTENCY AND EXPERIENCE: •	High school diploma. •	Three to five year work experience in a data entry position which provides the desired knowledge, skills, and abilities necessary to perform the position’s essential duties and responsibilities. •	Knowledge of records management procedures. •	Computer literacy and data entry experience. •	Knowledge of computer software, including Excel and Word. •	Knowledge of PROMIS and EFS database systems a plus. •	Skill in use of basic office equipment. •	Communicate clearly and effectively, both orally and in writing. •	Ability to perform mathematical calculations. •	Ability to demonstrate detail orientation. •	Ability to enter accurate information into automated database. •	Ability to demonstrate excellent organizational and follow-up skills. •	Ability to provide customer service effectively and courteously under normal or high-pressure circumstances. •	Detail oriented and possess skill in keyboard and calculator touch system. •	Carry out multiple tasks and meet deadlines. •	Customer service skills and sensitivity to staff and families.  ADDITIONAL COMMENT: •	This is a temporary position  RCMA believes vaccination is the best way to reduce the spread of COVID-19 and protect the children and families we serve, our workforce, and the communities where we operate. To minimize the risk of transmission of the COVID-19 virus and maintain a safe and healthy workplace, vaccination is highly encouraged.  RCMA is an equal opportunity/affirmative action employer and a drug free workplace."
https://treasure.craigslist.org/edu/d/fellsmere-infant-toddler-teacher/7563065541.html,Infant Toddler Teacher 2,treasure,edu,"QR Code Link to This Post   Certificate Number: C19IR0020/ Job Order: 2022-1014/1 Position (On-site)  MISSION:  Redlands Christian Migrant Association (RCMA) is a nationally recognized non-profit leader in child care and early education. RCMA operates more than 65 centers and 2 charter schools, with a staff of 1,600 employees, in 21 Florida counties. We have grown over the years through our policy of hiring from the communities served, forging a strong bond between parents and RCMA caregivers, teachers and staff.  WHY WORK FOR US?  Would you rather have a fulfilling career than just a “job”? At RCMA, we feel lucky to work in fulfilling roles every day. Like one big family, we work hand in hand with families who need allies on their journey toward big dreams. Through empathy and compassion, we help cultivate a sense of dignity and pride in these valuable members of society and provide them with resources for growth. If this sounds like a family you’d like to become a member of, we’d love to hear from you!  BENEFITS:  In addition, RCMA offers a comprehensive benefits package for full-time employees. This includes a $40,000 Basic Life Insurance and Long-Term Disability Insurance covered 100% by RCMA. Benefits include medical, dental, vision, voluntary life insurance, short-term disability insurance, and a retirement plan. Eligible employees receive holiday pay, personal time off, and tuition assistance.  PURPOSE OF POSITION: Works with an experienced Teacher to provide children with developmentally appropriate activities in a quality early childhood program that offers a safe and nurturing environment while promoting the physical, social, emotional, and intellectual development of young children and families. The Infant Toddler Teacher 2 Performance Standard explains in detail the essential duties and responsibilities of this position and must be used as an integral part of this Job Description.  The Early Childhood Specialist provides guidance and direction for educational services and jointly, with the Center Coordinator, evaluates the job performance of the Infant Toddler Teacher 2.  ESSENTIAL DUTIES AND RESPONSIBILITIES: The duties below are not intended to cover all the duties to be performed: Work as part of a teaching team to:  1.	Show warm, secure, affectionate relationships and interactions with each child to create a positive climate (Note: Lifting, touching and holding a child is necessary.) 2.	Use the HighScope curriculum to plan environments, activities, and daily routines for young children. 3.	Use the HighScope curriculum for interaction strategies with infants and toddlers. 4.	Observe, screen and assess young children to provide support for on-going developmental progress and achievement of RCMA School Readiness Goals. 5.	Establish and maintain a safe and healthy environment. 6.	Be an engaged partner with families. 7.	Manage the classroom. 8.	Commit to professionalism and RCMA. 9.	Adherence to all RCMA funding and DCF requirements.  EDUCATION: In order to meet the minimal education requirements, please provide ONE of the following: •	Florida Child Care Professional Credential (FCCPC) Birth – 5 years OR •	Infant Toddler National CDA (*)OR •	Early Childhood Professional Certificate (ECPC) OR •	Child Care Apprenticeship Certificate (CCAC) OR •	Staff Credential Verification NECC OR •	9 college credits in early childhood education and 3 months experience in the field (480 hours) in teaching infant and toddler age children. Note: Further training appropriate to the age of children being served, may be required. NOTE: Applicant can be placed into this position with a Preschool National CDA and must obtain an Infant Toddler National CDA within 260 days of accepting this position.  DESIRED QUALIFICATIONS:  •	Member of community being served, and, when applicable, farm worker background. •	Possess a current certification in Pediatric Cardiopulmonary Resuscitation (CPR) and Pediatric First-Aid.  RCMA believes vaccination is the best way to reduce the spread of COVID-19 and protect the children and families we serve, our workforce, and the communities where we operate. To minimize the risk of transmission of the COVID-19 virus and maintain a safe and healthy workplace, vaccination is highly encouraged.  RCMA is an equal opportunity/affirmative action employer and a drug free workplace."
https://miami.craigslist.org/mdc/edu/d/miami-marketing-and-advertising/7563060091.html,Marketing and Advertising Instructor******,miami,edu,QR Code Link to This Post   Looking for someone FULLY Bilingual*** Both English & Spanish  Job Duties -Must know how to use Basic level of Microsoft Office Programs. -Must know basic Business Management & Marketing/ Advertising. -Must have well rounded Computer Skills.  Job Requirements - Must be over the age of 21 - Must have reliable transportation - Must have at least an Associates Degree or Marketing Degree/ Certifications  - Must be able to pass a criminal Background check - Must be able to start immediately - Must have experience working in Business Management settings.  Please email all resumes.
https://miami.craigslist.org/mdc/edu/d/hialeah-ballroom-dance-teachers-needed/7562758128.html,"Ballroom Dance Teachers Needed in Hialeah, FL",miami,edu,QR Code Link to This Post   We are a rapidly growing dance studio looking for an experienced Ballroom Dance teacher who is available to work in Hialeah starting immediately.  Someone who is great at teaching kids of all agents and is able to choreograph effectively at various levels.
https://miami.craigslist.org/mdc/edu/d/miami-elementary-education-teacher/7562735018.html,Elementary Education Teacher,miami,edu,"QR Code Link to This Post   Elementary Education Teacher position available immediately.  The candidate would be responsible for inspiring students to learn, creating lesson plans, grading, filing, etc.  The position offers benefits to full-time staff members."
